Vehicle,Days,Distance,HardBrakes,HardAccelerations,NightTime_Pct,VehicleType,Loss
14274,365,12398,254,23,0.198,Minivan,1
14275,365,12134,68,63,0.035,Car,0
14276,365,9365,9,18,0.001,Car,0
14277,365,14813,74,43,0,Car,0
14278,365,22509,109,189,0.363,Truck,0
14279,365,15080,386,29,0,SUV,1
14280,365,17568,124,20,0.007,Truck,1
14281,365,14823,63,54,0.008,Truck,1
14282,365,13177,109,33,0,Car,0
14283,365,20688,14,75,0.006,SUV,1
14284,365,12672,107,25,0.004,Truck,1
14285,365,15931,14,61,0.007,Car,0
14286,365,21978,328,112,0,Truck,0
14287,365,12772,26,1,0.001,SUV,1
14288,365,16514,41,26,0.015,Truck,0
14289,365,10385,4,139,0.029,SUV,1
14290,365,14045,53,56,0,Car,0
14291,365,11655,382,11,0.107,SUV,0
14292,365,14419,327,37,0.069,Truck,0
14293,365,12685,330,33,0.02,Truck,0
14294,365,16963,176,75,0,Car,0
14295,365,8913,60,19,0.001,Car,1
14296,365,10362,55,82,0.02,Car,0
14297,365,17721,13,41,0,SUV,0
14298,365,13270,60,94,0,Car,1
14299,365,15844,31,79,0.012,SUV,0
14300,365,9879,54,21,0.094,SUV,0
14301,365,14557,197,257,0.028,SUV,0
14302,365,16716,179,32,0.096,Truck,0
14303,365,11843,162,96,0.002,Minivan,0
14304,365,12450,406,7,0,Minivan,0
14305,365,10992,16,47,0,Truck,0
14306,365,16885,176,16,0.001,Truck,0
14307,365,17989,244,11,0,SUV,0
14308,365,20753,14,42,0.01,Car,0
14309,365,17684,17,3,0.053,Car,0
14310,365,21990,304,2,0.016,Truck,0
14311,365,6603,135,42,0,Car,0
14312,365,5917,194,48,0.071,Truck,0
14313,365,13642,230,0,0.012,Minivan,0
14314,365,7650,28,72,0,SUV,0
14315,365,9818,10,162,0.001,Car,0
14316,365,15448,283,87,0.002,Truck,1
14317,365,10969,34,50,0.019,Minivan,0
14318,365,31434,67,140,0.052,Truck,0
14319,365,11898,81,3,0.003,Truck,0
14320,365,14022,4,3,0.052,SUV,0
14321,365,17258,109,371,0.039,Minivan,0
14322,365,11404,81,60,0.003,Car,0
14323,365,20480,49,341,0,Minivan,0
14324,365,9433,256,174,0,SUV,0
14325,365,10386,105,118,0.036,Truck,0
14326,365,8645,150,6,0,Truck,0
14327,365,13625,123,31,0.013,Truck,0
14328,365,5707,24,15,0.008,Truck,0
14329,365,12104,29,8,0.008,Car,0
14330,365,24385,114,10,0.009,Truck,0
14331,365,9599,52,28,0.006,Truck,0
14332,365,11055,257,21,0.021,Minivan,0
14333,365,14064,211,44,0.052,Truck,0
14334,365,19153,382,40,0.004,SUV,0
14335,365,10202,193,140,0,Truck,0
14336,365,5457,104,20,0.001,SUV,0
14337,365,10748,209,3,0,Truck,0
14338,365,21189,1256,10,0.013,Truck,0
14339,365,10894,44,107,0.009,Truck,0
14340,365,7933,0,0,0,Truck,1
14341,365,12121,87,1,0.023,Truck,0
14342,365,16151,253,61,0,Truck,0
14343,365,20580,102,13,0,Car,0
14344,365,16341,138,79,0.009,SUV,1
14345,365,20831,599,41,0.09,SUV,0
14346,365,34805,27,2,0,Car,1
14347,365,11920,30,44,0,SUV,0
14348,365,8753,74,33,0,Truck,0
14349,365,11600,207,31,0,SUV,0
14350,365,7577,22,83,0,SUV,0
14351,365,14131,110,1,0.018,Truck,0
14352,365,13046,279,106,0.006,SUV,0
14353,365,17158,220,60,0.084,SUV,1
14354,365,20009,17,412,0.011,Truck,0
14355,365,13647,30,16,0.005,SUV,0
14356,365,16169,408,63,0.017,Car,0
14357,365,9278,50,90,0.009,Truck,0
14358,365,9814,44,203,0.016,Car,0
14359,365,9851,473,169,0,Truck,0
14360,365,9024,110,131,0,SUV,0
14361,365,19158,122,121,0.002,Car,0
14362,365,14435,152,1,0.004,Truck,0
14363,365,13334,63,137,0.001,SUV,0
14364,365,17657,36,88,0.004,Car,0
14365,365,10949,140,39,0.033,Truck,0
14366,365,10864,12,7,0.047,Car,0
14367,365,14689,13,29,0.004,Truck,0
14368,365,14875,169,49,0.044,SUV,0
14369,365,8603,188,51,0,Car,0
14370,365,12683,50,55,0.031,Truck,0
14371,365,9121,108,7,0.087,Car,0
14372,365,12436,130,58,0.201,Truck,0
14373,365,16587,86,9,0,Truck,0
14374,365,12215,56,76,0,SUV,0
14375,365,16672,75,255,0.003,Car,0
14376,365,16460,135,19,0.003,Truck,0
14377,365,7918,87,4,0,Truck,0
14378,365,14295,288,87,0.002,Car,0
14379,365,16785,541,34,0.021,Car,0
14380,365,13124,148,361,0.001,Truck,0
14381,365,16729,5,77,0.003,Truck,0
14382,365,13566,315,19,0.001,Car,0
14383,365,17340,321,131,0.002,SUV,1
14384,365,11968,178,205,0.01,Truck,0
14385,365,13301,120,39,0.054,Truck,0
14386,365,7974,90,34,0.002,Car,0
14387,365,18609,20,17,0.026,SUV,0
14388,365,9912,260,92,0,Car,0
14389,365,11005,67,12,0,SUV,0
14390,365,13257,32,169,0,Truck,0
14391,365,13541,31,6,0,Truck,0
14392,365,13880,29,48,0.013,Truck,0
14393,365,12459,5,39,0.105,Truck,0
14394,365,11035,91,25,0.002,SUV,0
14395,365,11105,252,1,0.003,SUV,0
14396,365,15304,89,60,0,Truck,0
14397,365,12782,126,196,0,Car,0
14398,365,18063,125,113,0.012,Car,0
14399,365,11980,47,46,0,Truck,0
14400,365,12858,16,236,0.002,Truck,1
14401,365,12686,20,5,0.001,Car,0
14402,365,14355,236,114,0.002,Car,0
14403,365,17028,9,27,0.001,Truck,0
14404,365,9318,330,245,0,SUV,0
14405,365,4442,7,18,0.02,Minivan,0
14406,365,18016,123,99,0.127,Car,0
14407,365,15268,65,87,0,Truck,0
14408,365,18384,584,37,0.077,Car,0
14409,365,19255,211,71,0.002,SUV,0
14410,365,9922,77,99,0.091,Car,0
14411,365,17279,79,41,0,Truck,0
14412,365,8753,156,19,0,Truck,0
14413,365,15739,84,39,0.007,Truck,1
14414,365,28615,112,281,0,Car,1
14415,365,11905,36,760,0.023,SUV,0
14416,365,10361,29,107,0.046,Car,1
14417,365,8176,9,58,0.027,Truck,0
14418,365,12734,173,18,0.061,SUV,0
14419,365,13379,172,101,0.005,Truck,0
14420,365,16144,142,172,0.003,Truck,1
14421,365,19464,71,54,0.005,Car,0
14422,365,8545,60,1,0,SUV,0
14423,365,13697,16,22,0.004,Car,0
14424,365,12812,18,11,0.083,Truck,0
14425,365,10589,164,9,0.002,Truck,0
14426,365,18836,181,571,0.037,Truck,0
14427,365,17004,17,52,0.001,Minivan,0
14428,365,8710,43,70,0,SUV,1
14429,365,8915,14,100,0,Truck,0
14430,365,10626,49,102,0.016,Car,1
14431,365,27192,358,61,0.009,Car,0
14432,365,11009,250,51,0,SUV,0
14433,365,11227,145,1,0.015,Truck,0
14434,365,18875,489,35,0,Minivan,0
14435,365,16576,97,116,0,Car,0
14436,365,9574,91,90,0,Truck,0
14437,365,14170,27,59,0.008,Car,0
14438,365,12185,49,86,0.029,Truck,0
14439,365,14284,298,27,0.001,Truck,0
14440,365,20182,92,68,0.056,Truck,1
14441,365,5226,3,34,0.052,SUV,0
14442,365,6376,109,35,0.005,Truck,1
14443,365,9999,59,37,0.038,Car,0
14444,365,7736,188,7,0.055,Car,0
14445,365,11400,127,39,0.001,Truck,0
14446,365,6672,85,4,0.038,Car,0
14447,365,10981,169,61,0.016,Car,0
14448,365,8215,95,37,0.078,Minivan,0
14449,365,16117,68,251,0.003,Car,0
14450,365,13950,107,65,0.006,SUV,0
14451,365,12311,101,71,0.046,Car,0
14452,365,8114,58,38,0.009,Truck,0
14453,365,15779,31,204,0.051,Car,0
14454,365,9304,54,4,0.001,Truck,0
14455,365,14633,157,1,0.078,Car,0
14456,365,14967,497,6,0.08,Truck,0
14457,365,21200,9421,6986,0.022,SUV,1
14458,365,14802,54,49,0,Truck,0
14459,365,12507,388,21,0.017,Truck,0
14460,365,9514,62,82,0.056,Truck,0
14461,365,8277,20,12,0.116,Truck,1
14462,365,13241,40,50,0.011,Car,0
14463,365,9248,12,3,0.315,SUV,0
14464,365,16099,281,64,0.2,Car,0
14465,365,21381,437,8,0.007,Truck,0
14466,365,11200,124,45,0,Car,0
14467,365,12713,191,57,0.002,Car,0
14468,365,14473,40,225,0.016,SUV,0
14469,365,21432,388,133,0.093,Car,0
14470,365,8179,58,101,0.016,Car,0
14471,365,7651,45,33,0.078,Car,0
14472,365,21454,158,17,0,SUV,0
14473,365,6534,14,4,0.007,SUV,0
14474,365,18619,113,207,0.005,Truck,0
14475,365,13483,235,165,0.002,Car,1
14476,365,10671,200,187,0,Truck,0
14477,365,15660,311,3,0,Truck,0
14478,365,14190,281,21,0.001,Car,0
14479,365,9560,42,20,0.036,Truck,0
14480,365,12750,226,33,0.092,Minivan,1
14481,365,15039,354,67,0.038,Minivan,0
14482,365,18936,366,177,0.09,Truck,0
14483,365,12606,13,42,0.024,Truck,0
14484,365,18805,65,5,0,Truck,0
14485,365,14395,135,96,0.028,Car,0
14486,365,14926,375,25,0.001,Truck,1
14487,365,19824,13,5,0.07,Car,0
14488,365,18057,311,361,0,SUV,0
14489,365,8918,42,8,0,Truck,0
14490,365,18976,234,40,0.007,SUV,0
14491,365,9309,49,51,0.003,Truck,0
14492,365,13805,553,229,0,Truck,0
14493,365,7656,34,24,0,SUV,0
14494,365,16952,41,234,0.013,Car,1
14495,365,15818,12,195,0.064,SUV,0
14496,365,16768,119,17,0.014,SUV,0
14497,365,13147,71,86,0,Truck,0
14498,365,14443,300,140,0,SUV,0
14499,365,15178,284,80,0.025,Truck,1
14500,365,21810,235,153,0.057,Truck,1
14501,365,14797,491,37,0.083,Car,0
14502,365,10102,70,17,0.01,Truck,1
14503,365,9464,211,26,0.033,Truck,0
14504,365,16219,20,187,0.227,Car,0
14505,365,13195,126,51,0.04,Truck,0
14506,365,14396,39,51,0.022,Car,0
14507,365,20199,98,309,0.009,Car,1
14508,365,22064,2,168,0.002,Truck,0
14509,365,12180,111,54,0.008,SUV,0
14510,365,16864,4,59,0,Car,0
14511,365,19457,447,110,0.11,SUV,0
14512,365,18017,102,90,0.011,SUV,0
14513,365,16568,58,75,0,Car,0
14514,365,17353,51,150,0.011,Car,0
14515,365,15506,64,63,0.019,Car,1
14516,365,12123,79,11,0,Minivan,0
14517,365,15928,9,6,0.031,Car,0
14518,365,14754,640,183,0.001,SUV,0
14519,365,13052,100,201,0.005,Car,0
14520,365,17129,477,34,0.057,SUV,0
14521,365,13852,225,59,0.001,Car,1
14522,365,13090,72,133,0.03,Truck,0
14523,365,12364,8,4,0,Truck,0
14524,365,11396,162,97,0.047,Car,0
14525,365,8916,61,44,0,SUV,0
14526,365,11129,31,301,0,Truck,0
14527,365,15462,285,8,0.003,Truck,1
14528,365,20765,323,1,0.057,Truck,0
14529,365,15599,537,72,0.004,Truck,0
14530,365,5023,27,48,0.462,Car,0
14531,365,9064,250,162,0.187,Truck,0
14532,365,14557,125,271,0.123,Truck,0
14533,365,10964,8,97,0,Truck,0
14534,365,13334,1,2,0.024,Truck,0
14535,365,13272,153,103,0.031,SUV,1
14536,365,9806,68,78,0.002,Car,0
14537,365,10966,81,2,0.005,Car,0
14538,365,12432,87,81,0.135,Car,0
14539,365,12838,63,0,0.017,Car,0
14540,365,15310,185,9,0.05,Truck,0
14541,365,20934,314,94,0.053,Truck,0
14542,365,17418,33,24,0.004,Car,0
14543,365,10085,78,53,0.016,Truck,0
14544,365,14670,42,46,0.001,Car,0
14545,365,9994,113,56,0.003,Truck,1
14546,365,11662,27,27,0.076,Truck,0
14547,365,15088,73,12,0.037,Truck,0
14548,365,11045,149,318,0,SUV,0
14549,365,22276,325,57,0,Car,1
14550,365,8633,204,198,0,Truck,0
14551,365,11518,47,34,0.008,Truck,0
14552,365,12363,56,54,0.037,SUV,0
14553,365,9131,79,67,0.008,Truck,0
14554,365,16902,143,354,0.011,Truck,0
14555,365,9308,108,23,0.047,Minivan,0
14556,365,10939,187,45,0,Car,0
14557,365,16866,414,11,0.043,Truck,0
14558,365,12621,19,238,0.626,Car,0
14559,365,19340,55,37,0.077,Car,0
14560,365,16668,545,44,0.014,SUV,0
14561,365,9187,20,71,0,Car,0
14562,365,7345,184,76,0.023,Truck,0
14563,365,12956,48,105,0,Truck,1
14564,365,8761,82,182,0.005,Car,0
14565,365,7581,103,16,0.002,Truck,0
14566,365,8850,206,9,0,Car,0
14567,365,17403,85,332,0.007,SUV,0
14568,365,12309,73,13,0.017,Car,0
14569,365,35159,323,67,0.021,Truck,0
14570,365,14313,239,47,0.165,Truck,0
14571,365,5650,99,28,0.001,Truck,0
14572,365,24163,72,33,0.009,Truck,0
14573,365,11399,270,8,0.01,SUV,0
14574,365,11238,29,0,0.001,Car,0
14575,365,18954,702,9,0.002,Truck,0
14576,365,10363,36,2,0.06,Truck,0
14577,365,12748,86,61,0.006,Minivan,0
14578,365,11243,52,45,0.012,Truck,1
14579,365,17389,333,148,0.003,Truck,0
14580,365,17097,430,36,0.013,SUV,0
14581,365,12409,83,5,0.003,Truck,0
14582,365,24406,109,252,0.04,SUV,1
14583,365,13718,114,58,0,SUV,0
14584,365,16936,322,166,0.089,Car,0
14585,365,12577,110,22,0.03,Truck,0
14586,365,14692,20,62,0.001,Car,1
14587,365,16378,185,96,0.005,Minivan,0
14588,365,13112,113,15,0.041,Truck,0
14589,365,9202,51,5,0.158,Truck,0
14590,365,14620,226,26,0.01,SUV,0
14591,365,11640,165,3,0,SUV,0
14592,365,11724,133,15,0.132,Truck,0
14593,365,19468,229,149,0,Truck,0
14594,365,11440,40,64,0.089,Truck,0
14595,365,9185,244,15,0.001,SUV,0
14596,365,18104,401,41,0.002,Truck,0
14597,365,11144,321,1,0,Minivan,0
14598,365,17744,94,46,0.027,Car,1
14599,365,11020,117,66,0.027,Car,0
14600,365,33752,182,809,0.006,SUV,1
14601,365,20844,339,104,0.02,Car,0
14602,365,13940,83,77,0,Truck,0
14603,365,8300,170,3,0.02,Truck,0
14604,365,14675,1,62,0.001,Truck,0
14605,365,13318,246,34,0,Car,0
14606,365,16450,68,282,0.002,Truck,1
14607,365,12646,124,20,0.139,Truck,0
14608,365,10253,222,0,0.03,Truck,0
14609,365,13360,37,63,0.054,Car,1
14610,365,20950,24,11,0.017,Truck,1
14611,365,10637,45,87,0.05,Car,0
14612,365,18270,807,210,0.003,Car,0
14613,365,16572,99,33,0,Car,0
14614,365,13929,71,46,0.002,SUV,0
14615,365,9755,68,60,0.121,Truck,0
14616,365,12492,476,200,0.049,Car,0
14617,365,9832,140,9,0.08,Truck,0
14618,365,25111,441,3,0.078,SUV,0
14619,365,14435,16,29,0.095,Truck,0
14620,365,17198,434,75,0,Truck,1
14621,365,11958,268,84,0.315,Truck,1
14622,365,10567,198,36,0.129,Truck,1
14623,365,6819,136,59,0.001,Truck,0
14624,365,19259,372,29,0,SUV,0
14625,365,13299,25,1,0.03,Car,0
14626,365,6265,43,78,0.001,SUV,0
14627,365,9317,32,15,0.108,Car,0
14628,365,13435,13,200,0.026,Car,1
14629,365,10707,20,117,0.057,Truck,1
14630,365,10003,161,291,0.023,Truck,0
14631,365,12354,67,87,0.001,Minivan,0
14632,365,11549,77,29,0,Truck,0
14633,365,14207,44,433,0.018,SUV,0
14634,365,15465,0,189,0.018,Truck,1
14635,365,17802,310,534,0.02,Car,0
14636,365,20202,45,273,0,Car,0
14637,365,12321,119,4,0.095,SUV,0
14638,365,12631,235,53,0.01,SUV,0
14639,365,16314,103,38,0.05,SUV,0
14640,365,18986,11,453,0.003,SUV,0
14641,365,13694,117,157,0,Truck,0
14642,365,11094,88,51,0.036,Truck,0
14643,365,10786,126,152,0.015,SUV,0
14644,365,7624,46,28,0.001,SUV,0
14645,365,20178,216,98,0.001,Truck,0
14646,365,8301,159,16,0,SUV,0
14647,365,9546,343,100,0.075,Truck,0
14648,365,23101,262,292,0.078,SUV,0
14649,365,8469,7,71,0.001,Minivan,0
14650,365,18969,387,55,0.054,Car,0
14651,365,21529,281,713,0.106,SUV,0
14652,365,23003,139,248,0.041,SUV,0
14653,365,17115,100,88,0.001,Truck,0
14654,365,12536,119,29,0.333,Truck,0
14655,365,15900,129,110,0,Truck,0
14656,365,13301,97,97,0.001,Car,0
14657,365,23221,248,439,0,SUV,1
14658,365,14231,69,90,0.007,SUV,0
14659,365,9503,85,24,0.001,SUV,1
14660,365,12925,247,85,0.234,Car,0
14661,365,8066,23,20,0.04,Car,0
14662,365,8533,48,21,0,Truck,0
14663,365,9693,154,0,0,SUV,0
14664,365,20599,84,3,0.003,Truck,0
14665,365,13382,77,71,0.005,SUV,0
14666,365,7120,9,108,0.001,Truck,0
14667,365,9131,82,17,0,Truck,0
14668,365,9848,283,42,0.002,Truck,0
14669,365,15092,283,46,0.03,Truck,0
14670,365,9342,246,19,0.001,Car,0
14671,365,6374,2,33,0.008,Truck,0
14672,365,11142,109,5,0.026,SUV,0
14673,365,13375,604,187,0.002,SUV,0
14674,365,18462,385,47,0.016,Truck,0
14675,365,12052,73,357,0.023,Car,0
14676,365,9178,192,12,0.043,Truck,0
14677,365,16655,220,454,0,Truck,0
14678,365,10314,6,10,0.001,Truck,0
14679,365,7989,25,246,0.073,Truck,1
14680,365,14349,80,41,0.148,Truck,0
14681,365,16880,27,288,0.007,Car,0
14682,365,6456,6,16,0.016,Car,0
14683,365,14185,84,60,0.144,SUV,0
14684,365,15173,342,12,0.012,SUV,0
14685,365,21732,321,369,0,Minivan,1
14686,365,13023,101,21,0.054,Truck,0
14687,365,17616,318,141,0.013,Truck,0
14688,365,12215,55,33,0.013,SUV,0
14689,365,11261,159,130,0.006,SUV,1
14690,365,11854,53,0,0,SUV,0
14691,365,12442,128,109,0.004,Truck,0
14692,365,8313,131,28,0,Truck,0
14693,365,13641,444,2,0.116,SUV,0
14694,365,17192,55,69,0,Truck,0
14695,365,24840,43,161,0.005,SUV,1
14696,365,25100,142,233,0.002,SUV,1
14697,365,12523,190,161,0.081,Car,0
14698,365,11819,127,24,0.008,Car,0
14699,365,8570,65,187,0,SUV,0
14700,365,20059,178,31,0.028,Truck,0
14701,365,12030,5,115,0,Truck,0
14702,365,10993,6,139,0.027,SUV,0
14703,365,12889,16,52,0,Truck,0
14704,365,10253,185,1,0,Truck,0
14705,365,6592,255,131,0.004,Truck,0
14706,365,16168,42,350,0.02,Car,0
14707,365,14346,100,121,0,SUV,1
14708,365,13020,180,29,0.001,Truck,0
14709,365,19492,105,27,0.007,Truck,1
14710,365,9801,7,8,0.046,Truck,0
14711,365,13661,22,109,0.003,SUV,1
14712,365,12452,172,186,0.024,Truck,0
14713,365,8432,46,126,0.008,Truck,0
14714,365,22193,53,29,0.059,SUV,0
14715,365,14639,172,64,0,Minivan,0
14716,365,17697,154,70,0.003,Car,1
14717,365,15586,299,185,0.031,SUV,1
14718,365,13190,83,36,0,Truck,1
14719,365,8767,88,54,0.057,SUV,1
14720,365,10930,155,119,0.002,Truck,0
14721,365,15047,330,132,0.003,Truck,0
14722,365,14280,118,129,0.217,Truck,1
14723,365,11465,51,30,0.018,Car,0
14724,365,3721,169,4,0.001,Truck,0
14725,365,12264,626,17,0.008,Truck,0
14726,365,8177,275,33,0.061,Minivan,0
14727,365,4395,124,16,0.012,Truck,0
14728,365,15398,165,73,0.002,Minivan,0
14729,365,12078,84,53,0.006,SUV,0
14730,365,25659,779,425,0.019,SUV,0
14731,365,17194,21,32,0.236,Truck,0
14732,365,17720,31,244,0.034,SUV,1
14733,365,19192,473,17,0.002,Truck,0
14734,365,8674,33,32,0.001,Truck,0
14735,365,11737,6,52,0,SUV,1
14736,365,19197,51,32,0.028,Truck,1
14737,365,11968,84,134,0.028,Truck,0
14738,365,16738,161,248,0.031,Car,0
14739,365,13236,80,185,0,Truck,1
14740,365,9234,199,102,0.001,SUV,0
14741,365,13200,58,56,0.011,Truck,0
14742,365,19142,441,48,0.04,SUV,0
14743,365,14072,568,69,0,Car,0
14744,365,8946,49,1,0,SUV,0
14745,365,8283,131,122,0,Car,0
14746,365,10448,150,17,0.058,Car,0
14747,365,6821,171,27,0.054,SUV,0
14748,365,9643,255,42,0.125,Truck,0
14749,365,21086,373,27,0.001,Car,0
14750,365,15241,264,52,0.137,Car,0
14751,365,22041,52,437,0,SUV,0
14752,365,11523,29,57,0.075,SUV,0
14753,365,22463,217,0,0.105,Car,0
14754,365,9353,19,14,0.001,Truck,0
14755,365,15837,339,42,0,Car,0
14756,365,16621,164,230,0.002,Minivan,0
14757,365,9274,25,0,0,Truck,0
14758,365,12989,19,114,0.086,SUV,0
14759,365,18564,280,223,0.31,Minivan,0
14760,365,5235,91,4,0.001,SUV,0
14761,365,6921,64,33,0.014,Car,0
14762,365,15776,20,333,0,SUV,1
14763,365,10432,174,1,0.29,SUV,0
14764,365,8371,41,73,0.018,Truck,0
14765,365,15098,47,95,0.003,Car,0
14766,365,14879,138,107,0.005,SUV,0
14767,365,14318,289,112,0.034,Minivan,0
14768,365,8633,75,59,0.131,Car,0
14769,365,6643,81,0,0.112,SUV,0
14770,365,30399,33,28,0.03,Car,1
14771,365,15047,52,168,0.008,SUV,0
14772,365,13434,302,35,0.031,Truck,0
14773,365,13541,182,218,0,Car,0
14774,365,16066,108,44,0.003,Car,0
14775,365,18310,191,7,0.007,SUV,1
14776,365,20190,425,152,0.035,SUV,0
14777,365,11915,24,115,0,SUV,0
14778,365,12440,8,124,0.041,SUV,0
14779,365,16028,21,3,0.06,Car,0
14780,365,14495,57,21,0.02,Truck,0
14781,365,7139,20,14,0.077,Truck,0
14782,365,11242,94,72,0.001,Car,0
14783,365,14491,91,226,0.052,SUV,0
14784,365,17246,772,44,0,Car,0
14785,365,15392,15,4,0.247,SUV,1
14786,365,12985,77,13,0.03,SUV,1
14787,365,22522,29,144,0,Truck,1
14788,365,16865,600,118,0.538,Truck,0
14789,365,11144,98,27,0.001,Truck,0
14790,365,9809,29,106,0,Truck,0
14791,365,14827,40,11,0.035,Car,0
14792,365,9724,11,3,0,Truck,0
14793,365,8878,106,20,0.032,Truck,0
14794,365,8920,22,16,0.016,Truck,0
14795,365,5503,23,10,0.413,Truck,0
14796,365,7816,127,11,0.028,Truck,0
14797,365,7390,86,1,0.222,SUV,1
14798,365,13594,1,140,0.091,Truck,0
14799,365,16525,38,186,0.06,Car,1
14800,365,22887,55,719,0.003,Car,0
14801,365,11125,134,29,0,SUV,1
14802,365,12581,88,61,0.009,Minivan,0
14803,365,17496,303,52,0.075,Truck,0
14804,365,12486,243,54,0.007,Truck,0
14805,365,15617,229,24,0.002,SUV,0
14806,365,11607,138,133,0.078,Car,0
14807,365,17372,40,110,0,Truck,0
14808,365,12091,23,0,0.015,SUV,0
14809,365,6893,135,74,0.002,SUV,0
14810,365,15728,63,271,0.073,Truck,0
14811,365,20982,83,389,0.065,SUV,0
14812,365,24793,88,167,0.007,Truck,0
14813,365,19903,42,82,0.013,SUV,0
14814,365,18553,22,126,0.002,SUV,0
14815,365,15573,236,116,0,Car,0
14816,365,9430,2,147,0.009,Car,0
14817,365,17982,47,389,0.121,Car,0
14818,365,12967,44,169,0.033,Truck,0
14819,365,16635,131,150,0.007,Car,0
14820,365,10769,359,159,0.009,Truck,0
14821,365,16020,9,11,0.025,SUV,0
14822,365,17409,155,6,0.001,Car,0
14823,365,15943,52,2,0,Car,0
14824,365,13439,8,2,0.022,Truck,0
14825,365,11492,32,3,0.006,Truck,0
14826,365,15512,268,335,0,Truck,0
14827,365,11924,315,12,0,Truck,0
14828,365,11212,484,170,0,Truck,0
14829,365,15340,523,358,0.008,SUV,0
14830,365,9568,32,172,0,SUV,0
14831,365,17015,29,7,0,Car,1
14832,365,13911,253,104,0.1,SUV,0
14833,365,9852,27,72,0,Car,0
14834,365,9048,75,1,0,Minivan,0
14835,365,18560,234,59,0.032,Truck,1
14836,365,13685,182,21,0.004,SUV,1
14837,365,12702,38,79,0.017,Truck,0
14838,365,8131,27,149,0.013,Car,0
14839,365,10490,17,26,0,Truck,0
14840,365,9952,0,163,0,SUV,0
14841,365,11866,44,63,0.016,SUV,0
14842,365,11688,42,10,0.038,Car,0
14843,365,8879,56,26,0.036,Truck,0
14844,365,22926,100,100,0,Minivan,0
14845,365,12530,67,150,0.066,SUV,0
14846,365,13477,15,118,0,Car,0
14847,365,32769,46,207,0.029,Car,0
14848,365,22702,179,12,0,Car,0
14849,365,17553,147,25,0.036,Truck,1
14850,365,10594,26,36,0,Truck,0
14851,365,22250,51,357,0.009,Truck,0
14852,365,14196,275,40,0,SUV,0
14853,365,9992,9,38,0.103,Truck,0
14854,365,7607,129,1,0.001,Truck,0
14855,365,11029,1,208,0.01,Truck,0
14856,365,15270,120,7,0.037,SUV,0
14857,365,19828,86,25,0,Truck,1
14858,365,5164,15,10,0,Car,0
14859,365,9139,204,62,0,Car,0
14860,365,12612,49,40,0.019,Car,0
14861,365,7616,6,27,0.001,SUV,1
14862,365,10980,37,224,0.005,Car,0
14863,365,10810,49,68,0.133,Truck,0
14864,365,13050,129,116,0.097,Car,0
14865,365,10919,16,6,0.04,Truck,0
14866,365,9669,62,43,0,SUV,0
14867,365,11665,30,429,0.004,Truck,0
14868,365,9418,81,252,0.002,Minivan,0
14869,365,13355,315,70,0.11,SUV,0
14870,365,6692,2,62,0.001,Truck,0
14871,365,11092,379,25,0.043,SUV,0
14872,365,16493,14,13,0.026,Truck,0
14873,365,19086,171,23,0,Truck,1
14874,365,15927,170,4,0.014,SUV,1
14875,365,10910,47,121,0.006,Truck,0
14876,365,16272,2,103,0.001,Car,0
14877,365,5491,173,117,0.001,SUV,0
14878,365,8179,9,116,0,SUV,1
14879,365,9313,191,4,0.002,Car,1
14880,365,19276,8,62,0,Truck,1
14881,365,11253,87,25,0,SUV,0
14882,365,8508,98,52,0.024,Car,0
14883,365,12328,7,96,0.001,Car,0
14884,365,17920,40,27,0.116,Truck,0
14885,365,15156,246,190,0.005,SUV,0
14886,365,15826,413,50,0.079,Minivan,0
14887,365,19760,112,15,0.006,SUV,0
14888,365,19758,31,63,0,Truck,0
14889,365,16669,270,592,0.003,SUV,0
14890,365,19058,618,3,0.017,SUV,0
